Year,Province,Procedure,pct_Meeting_Benchmark,50th_Percentile,90th_Percentile,Volume,Has_Benchmark,Wait_Range,Ontario_50th,Vs_Ontario_Gap
2021FY,Alberta,Colorectal Cancer Surgery,,22.0,55.0,1384.0,False,33.0,,
2021FY,Alberta,Hip Replacement,51.2,179.0,427.0,3988.0,True,248.0,,
2021FY,Alberta,Knee Replacement,39.7,218.0,484.0,5222.0,True,266.0,,
2021FY,Alberta,Lung Cancer Surgery,,29.0,62.0,731.0,False,33.0,,
2021FY,Alberta,MRI Scan,,33.0,172.0,135017.0,False,139.0,,
2021FY,Alberta,Prostate Cancer Surgery,,67.0,148.0,944.0,False,81.0,,
2021FY,Alberta,Radiation Therapy,99.0,9.1,20.3,9627.0,True,11.200000000000001,,
2021FY,British Columbia,Bladder Cancer Surgery,,25.0,58.0,3873.0,False,33.0,,
2021FY,British Columbia,Breast Cancer Surgery,,18.0,42.0,4576.0,False,24.0,,
2021FY,British Columbia,CABG,,7.0,79.0,1662.0,False,72.0,,
2021FY,British Columbia,CT Scan,,22.0,101.0,290956.0,False,79.0,,
2021FY,British Columbia,Cataract Surgery,77.2617377946971,45.0,203.0,74865.0,True,158.0,,
2021FY,British Columbia,Colorectal Cancer Surgery,,19.0,45.0,1791.0,False,26.0,,
2021FY,British Columbia,Hip Replacement,71.3009238225049,113.0,295.0,6603.0,True,182.0,,
2021FY,British Columbia,Knee Replacement,66.7927122722585,132.0,350.0,8727.0,True,218.0,,
2021FY,British Columbia,Lung Cancer Surgery,,21.0,49.0,982.0,False,28.0,,
2021FY,British Columbia,MRI Scan,,43.0,128.0,191397.0,False,85.0,,
2021FY,British Columbia,Prostate Cancer Surgery,,37.0,104.0,959.0,False,67.0,,
2021FY,British Columbia,Radiation Therapy,87.8456491173254,13.0,31.0,12802.0,True,18.0,,
2021FY,Canada,Bladder Cancer Surgery,,24.6096286413164,61.8343340004447,26982.0,False,37.22470535912829,,
2021FY,Canada,Breast Cancer Surgery,,18.682566290765,39.4443401402012,32810.0,False,20.7617738494362,,
2021FY,Canada,CABG,,7.18168870803662,81.6040691759919,9830.0,False,74.42238046795528,,
2021FY,Canada,CT Scan,,12.4966668288933,72.4179857549373,1795966.0,False,59.92131892604401,,
2021FY,Canada,Cataract Surgery,66.5588877673801,69.5194977161138,261.827081872045,350718.0,True,192.30758415593124,,
2021FY,Canada,Colorectal Cancer Surgery,,19.8574754456166,43.9898872317206,13745.0,False,24.132411786104,,
2021FY,Canada,Hip Replacement,63.3091503601901,140.785451898023,375.237265621009,39146.0,True,234.45181372298597,,
2021FY,Canada,Knee Replacement,57.4594148399523,166.855636063469,437.087451160231,54515.0,True,270.23181509676203,,
2021FY,Canada,Lung Cancer Surgery,,22.9366434239,51.534743928829,8318.0,False,28.598100504929,,
2021FY,Canada,MRI Scan,,36.9864257003623,140.501265301767,1200941.0,False,103.5148396014047,,
2021FY,Canada,Prostate Cancer Surgery,,44.3184782608696,105.113198757764,6440.0,False,60.7947204968944,,
2021FY,Canada,Radiation Therapy,96.9377379931817,10.7597727783395,21.4602895742051,100318.0,True,10.7005167958656,,
2021FY,Manitoba,Breast Cancer Surgery,,22.0,59.0,708.0,False,37.0,,
2021FY,Manitoba,CABG,,7.0,78.0,302.0,False,71.0,,
2021FY,Manitoba,CT Scan,,29.0,115.0,113096.0,False,86.0,,
2021FY,Manitoba,Cataract Surgery,59.0,78.0,409.0,11727.0,True,331.0,,
2021FY,Manitoba,Hip Replacement,51.0,179.0,478.0,1464.0,True,299.0,,
2021FY,Manitoba,Knee Replacement,35.0,277.0,599.0,2056.0,True,322.0,,
2021FY,Manitoba,Lung Cancer Surgery,,19.0,46.0,245.0,False,27.0,,
2021FY,Manitoba,MRI Scan,,70.0,203.0,74313.0,False,133.0,,
2021FY,Manitoba,Radiation Therapy,100.0,14.0,23.0,3595.0,True,9.0,,
2021FY,New Brunswick,Bladder Cancer Surgery,,26.0,62.0,529.0,False,36.0,,
2021FY,New Brunswick,Breast Cancer Surgery,,22.0,42.0,751.0,False,20.0,,
2021FY,New Brunswick,CABG,,9.0,193.0,405.0,False,184.0,,
2021FY,New Brunswick,Cataract Surgery,68.0,58.0,236.0,10467.0,True,178.0,,
2021FY,New Brunswick,Colorectal Cancer Surgery,,22.0,50.0,448.0,False,28.0,,
2021FY,New Brunswick,Hip Replacement,51.0,178.0,475.0,950.0,True,297.0,,
2021FY,New Brunswick,Knee Replacement,42.0,217.0,518.0,1488.0,True,301.0,,
2021FY,New Brunswick,Lung Cancer Surgery,,26.0,54.0,135.0,False,28.0,,
2021FY,New Brunswick,Prostate Cancer Surgery,,33.0,69.0,171.0,False,36.0,,
2021FY,New Brunswick,Radiation Therapy,96.8010517090272,12.0,27.0,2282.0,True,15.0,,
2021FY,Newfoundland and Labrador,Bladder Cancer Surgery,,22.0,50.0,276.0,False,28.0,,
2021FY,Newfoundland and Labrador,Breast Cancer Surgery,,15.0,30.0,395.0,False,15.0,,
2021FY,Newfoundland and Labrador,CABG,,13.0,255.0,385.0,False,242.0,,
2021FY,Newfoundland and Labrador,CT Scan,,,,90533.0,False,,,
2021FY,Newfoundland and Labrador,Cataract Surgery,39.0,143.0,295.0,2058.0,True,152.0,,
2021FY,Newfoundland and Labrador,Colorectal Cancer Surgery,,14.0,33.0,328.0,False,19.0,,
2021FY,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,97.0,22.0,42.0,388.0,True,20.0,,
2021FY,Newfoundland and Labrador,Hip Replacement,55.0,169.0,458.0,427.0,True,289.0,,
2021FY,Newfoundland and Labrador,Knee Replacement,41.0,216.0,598.0,608.0,True,382.0,,
2021FY,Newfoundland and Labrador,Lung Cancer Surgery,,17.0,32.0,59.0,False,15.0,,
2021FY,Newfoundland and Labrador,MRI Scan,,,,20195.0,False,,,
2021FY,Newfoundland and Labrador,Prostate Cancer Surgery,,43.0,85.0,138.0,False,42.0,,
2021FY,Newfoundland and Labrador,Radiation Therapy,98.0,15.0,22.0,1075.0,True,7.0,,
2021FY,Nova Scotia,Bladder Cancer Surgery,,29.0,90.0,803.0,False,61.0,,
2021FY,Nova Scotia,Breast Cancer Surgery,,17.0,41.0,914.0,False,24.0,,
2021FY,Nova Scotia,CABG,,7.0,78.0,325.0,False,71.0,,
2021FY,Nova Scotia,CT Scan,,32.0,150.0,80988.0,False,118.0,,
2021FY,Nova Scotia,Cataract Surgery,64.0,82.0,256.0,8243.0,True,174.0,,
2021FY,Nova Scotia,Colorectal Cancer Surgery,,22.0,50.0,513.0,False,28.0,,
2021FY,Nova Scotia,Hip Replacement,59.0,152.0,588.0,1089.0,True,436.0,,
2021FY,Nova Scotia,Knee Replacement,51.1,177.0,643.0,1589.0,True,466.0,,
2021FY,Nova Scotia,Lung Cancer Surgery,,20.0,65.0,369.0,False,45.0,,
2021FY,Nova Scotia,MRI Scan,,90.0,289.0,25479.0,False,199.0,,
2021FY,Nova Scotia,Prostate Cancer Surgery,,83.0,147.0,236.0,False,64.0,,
2021FY,Nova Scotia,Radiation Therapy,83.16,15.0,35.0,3207.0,True,20.0,,
2021FY,Ontario,Bladder Cancer Surgery,,23.0,66.0,11126.0,False,43.0,,
2021FY,Ontario,Breast Cancer Surgery,,17.0,34.0,12924.0,False,17.0,,
2021FY,Ontario,CABG,,7.0,66.0,5649.0,False,59.0,,
2021FY,Ontario,CT Scan,,6.0,49.0,1014129.0,False,43.0,,
2021FY,Ontario,Cataract Surgery,60.0191030655872,87.0,300.0,109930.0,True,213.0,,
2021FY,Ontario,Colorectal Cancer Surgery,,18.0,39.0,5072.0,False,21.0,,
2021FY,Ontario,Hip Replacement,74.293297942933,104.0,303.0,15070.0,True,199.0,,
2021FY,Ontario,Knee Replacement,70.4713132540578,112.0,363.0,23042.0,True,251.0,,
2021FY,Ontario,Lung Cancer Surgery,,20.0,43.0,2869.0,False,23.0,,
2021FY,Ontario,MRI Scan,,31.0,124.0,725245.0,False,93.0,,
2021FY,Ontario,Prostate Cancer Surgery,,41.0,100.0,2111.0,False,59.0,,
2021FY,Ontario,Radiation Therapy,98.34,9.8,16.8,35749.0,True,7.0,,
2021FY,Prince Edward Island,Bladder Cancer Surgery,,19.0,45.5,86.0,False,26.5,,
2021FY,Prince Edward Island,Breast Cancer Surgery,,16.0,42.8,106.0,False,26.799999999999997,,
2021FY,Prince Edward Island,CT Scan,,27.0,114.1,10057.0,False,87.1,,
2021FY,Prince Edward Island,Cataract Surgery,37.9,143.6,338.5,1347.0,True,194.9,,
2021FY,Prince Edward Island,Colorectal Cancer Surgery,,16.0,45.0,66.0,False,29.0,,
2021FY,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,91.2,17.9,46.8,145.0,True,28.9,,
2021FY,Prince Edward Island,Hip Replacement,59.3,147.6,405.0,273.0,True,257.4,,
2021FY,Prince Edward Island,Knee Replacement,52.8,169.0,438.9,506.0,True,269.9,,
2021FY,Prince Edward Island,MRI Scan,,31.3,213.0,4594.0,False,181.7,,
2021FY,Prince Edward Island,Radiation Therapy,98.1,11.0,20.0,528.0,True,9.0,,
2021FY,Quebec,Bladder Cancer Surgery,,27.0,57.0,7571.0,False,30.0,,
2021FY,Quebec,Breast Cancer Surgery,,22.0,46.0,8141.0,False,24.0,,
2021FY,Quebec,Cataract Surgery,68.8826025459689,63.0,247.0,93324.0,True,184.0,,
2021FY,Quebec,Colorectal Cancer Surgery,,22.0,46.0,3759.0,False,24.0,,
2021FY,Quebec,Hip Replacement,50.8524548134855,179.0,448.0,7801.0,True,269.0,,
2021FY,Quebec,Knee Replacement,42.2115895800106,216.0,516.0,9405.0,True,300.0,,
2021FY,Quebec,Lung Cancer Surgery,,26.0,58.0,2819.0,False,32.0,,
2021FY,Quebec,Prostate Cancer Surgery,,36.0,80.0,1673.0,False,44.0,,
2021FY,Quebec,Radiation Therapy,99.5671590518722,,,29110.0,True,,,
2021FY,Saskatchewan,Bladder Cancer Surgery,,15.0,28.0,582.0,False,13.0,,
2021FY,Saskatchewan,Breast Cancer Surgery,,17.0,35.0,770.0,False,18.0,,
2021FY,Saskatchewan,CABG,,5.0,70.0,232.0,False,65.0,,
2021FY,Saskatchewan,CT Scan,,29.0,146.0,45881.0,False,117.0,,
2021FY,Saskatchewan,Cataract Surgery,60.4426170032652,87.0,259.0,8269.0,True,172.0,,
2021FY,Saskatchewan,Colorectal Cancer Surgery,,20.0,40.0,384.0,False,20.0,,
2021FY,Saskatchewan,Hip Replacement,40.1080351114112,255.5,594.0,1481.0,True,338.5,,
2021FY,Saskatchewan,Knee Replacement,27.8846153846154,429.0,758.0,1872.0,True,329.0,,
2021FY,Saskatchewan,Lung Cancer Surgery,,16.0,36.0,109.0,False,20.0,,
2021FY,Saskatchewan,MRI Scan,,35.0,195.0,24701.0,False,160.0,,
2021FY,Saskatchewan,Prostate Cancer Surgery,,42.0,165.0,208.0,False,123.0,,
2021FY,Saskatchewan,Radiation Therapy,98.12,6.0,19.0,2343.0,True,13.0,,
2021Q3Q4,Alberta,Bladder Cancer Surgery,,25.0,69.0,1056.0,False,44.0,,
2021Q3Q4,Alberta,Breast Cancer Surgery,,18.0,40.0,1729.0,False,22.0,,
2021Q3Q4,Alberta,CABG,,5.0,75.0,397.0,False,70.0,,
2021Q3Q4,Alberta,CT Scan,,10.0,80.0,71921.0,False,70.0,,
2021Q3Q4,Alberta,Cataract Surgery,65.9,66.0,259.0,14830.0,True,193.0,,
2021Q3Q4,Alberta,Colorectal Cancer Surgery,,22.0,55.0,673.0,False,33.0,,
2021Q3Q4,Alberta,Hip Replacement,41.6,209.0,457.0,1826.0,True,248.0,,
2021Q3Q4,Alberta,Knee Replacement,28.1,258.0,529.0,2349.0,True,271.0,,
2021Q3Q4,Alberta,Lung Cancer Surgery,,33.0,67.0,372.0,False,34.0,,
2021Q3Q4,Alberta,MRI Scan,,30.0,152.0,64462.0,False,122.0,,
2021Q3Q4,Alberta,Prostate Cancer Surgery,,75.0,155.0,469.0,False,80.0,,
2021Q3Q4,Alberta,Radiation Therapy,99.0,9.1,20.3,4828.0,True,11.200000000000001,,
2021Q3Q4,British Columbia,Bladder Cancer Surgery,,24.0,62.0,1920.0,False,38.0,,
2021Q3Q4,British Columbia,Breast Cancer Surgery,,19.0,43.0,2239.0,False,24.0,,
2021Q3Q4,British Columbia,CABG,,7.0,91.0,795.0,False,84.0,,
2021Q3Q4,British Columbia,CT Scan,,22.0,109.0,139174.0,False,87.0,,
2021Q3Q4,British Columbia,Cataract Surgery,78.6,42.0,190.0,36244.0,True,148.0,,
2021Q3Q4,British Columbia,Colorectal Cancer Surgery,,20.0,45.0,894.0,False,25.0,,
2021Q3Q4,British Columbia,Hip Replacement,70.4,126.0,310.0,3156.0,True,184.0,,
2021Q3Q4,British Columbia,Knee Replacement,65.2,141.0,362.0,4114.0,True,221.0,,
2021Q3Q4,British Columbia,Lung Cancer Surgery,,22.0,54.0,452.0,False,32.0,,
2021Q3Q4,British Columbia,MRI Scan,,44.0,124.0,94718.0,False,80.0,,
2021Q3Q4,British Columbia,Prostate Cancer Surgery,,37.0,143.0,474.0,False,106.0,,
2021Q3Q4,British Columbia,Radiation Therapy,87.6529651710072,13.0,31.0,6374.0,True,18.0,,
2021Q3Q4,Canada,Bladder Cancer Surgery,,24.9175075859149,64.0136193634888,14171.0,False,39.096111777573896,,
2021Q3Q4,Canada,Breast Cancer Surgery,,19.0362185024126,40.3468636444868,16787.0,False,21.310645142074204,,
2021Q3Q4,Canada,CABG,,7.03495502861815,86.3599754701554,4892.0,False,79.32502044153725,,
2021Q3Q4,Canada,CT Scan,,13.7750759675187,82.3129362684755,880509.0,False,68.5378603009568,,
2021Q3Q4,Canada,Cataract Surgery,66.8156485629986,67.5986569773795,267.380810840345,183020.0,True,199.78215386296552,,
2021Q3Q4,Canada,Colorectal Cancer Surgery,,20.369733924612,44.94977827051,7216.0,False,24.580044345898003,,
2021Q3Q4,Canada,Hip Replacement,61.4562424729024,147.873440385387,389.372460859093,19928.0,True,241.499020473706,,
2021Q3Q4,Canada,Knee Replacement,55.7843383434372,175.254708182373,447.671019119704,27877.0,True,272.416310937331,,
2021Q3Q4,Canada,Lung Cancer Surgery,,23.756228956229,52.680583613917,4455.0,False,28.924354657688003,,
2021Q3Q4,Canada,MRI Scan,,38.518006086958,141.145294870026,596810.0,False,102.627288783068,,
2021Q3Q4,Canada,Prostate Cancer Surgery,,45.4534034472685,114.20245398773,3423.0,False,68.7490505404615,,
2021Q3Q4,Canada,Radiation Therapy,97.0567341845061,10.8542330943343,21.6099648530859,52085.0,True,10.7557317587516,,
2021Q3Q4,Manitoba,Breast Cancer Surgery,,23.0,60.0,366.0,False,37.0,,
2021Q3Q4,Manitoba,CABG,,8.0,88.0,152.0,False,80.0,,
2021Q3Q4,Manitoba,CT Scan,,31.0,116.0,56863.0,False,85.0,,
2021Q3Q4,Manitoba,Cataract Surgery,60.0,76.0,403.0,6355.0,True,327.0,,
2021Q3Q4,Manitoba,Hip Replacement,48.0,189.0,516.0,776.0,True,327.0,,
2021Q3Q4,Manitoba,Knee Replacement,33.0,316.0,626.0,1131.0,True,310.0,,
2021Q3Q4,Manitoba,Lung Cancer Surgery,,15.0,43.0,141.0,False,28.0,,
2021Q3Q4,Manitoba,MRI Scan,,73.0,184.0,36392.0,False,111.0,,
2021Q3Q4,Manitoba,Radiation Therapy,100.0,14.0,23.0,1815.0,True,9.0,,
2021Q3Q4,New Brunswick,Bladder Cancer Surgery,,24.0,69.0,262.0,False,45.0,,
2021Q3Q4,New Brunswick,Breast Cancer Surgery,,19.0,38.0,348.0,False,19.0,,
2021Q3Q4,New Brunswick,CABG,,10.0,240.0,201.0,False,230.0,,
2021Q3Q4,New Brunswick,Cataract Surgery,63.0,71.0,248.0,4318.0,True,177.0,,
2021Q3Q4,New Brunswick,Colorectal Cancer Surgery,,22.0,49.0,237.0,False,27.0,,
2021Q3Q4,New Brunswick,Hip Replacement,47.0,190.0,448.0,377.0,True,258.0,,
2021Q3Q4,New Brunswick,Knee Replacement,38.0,239.0,552.0,573.0,True,313.0,,
2021Q3Q4,New Brunswick,Lung Cancer Surgery,,27.0,76.0,63.0,False,49.0,,
2021Q3Q4,New Brunswick,Prostate Cancer Surgery,,28.0,60.0,89.0,False,32.0,,
2021Q3Q4,New Brunswick,Radiation Therapy,95.7,11.0,24.0,1138.0,True,13.0,,
2021Q3Q4,Newfoundland and Labrador,Bladder Cancer Surgery,,27.0,65.0,152.0,False,38.0,,
2021Q3Q4,Newfoundland and Labrador,Breast Cancer Surgery,,15.0,30.0,203.0,False,15.0,,
2021Q3Q4,Newfoundland and Labrador,CABG,,10.0,275.0,193.0,False,265.0,,
2021Q3Q4,Newfoundland and Labrador,CT Scan,,,,42980.0,False,,,
2021Q3Q4,Newfoundland and Labrador,Cataract Surgery,36.0,149.0,323.0,981.0,True,174.0,,
2021Q3Q4,Newfoundland and Labrador,Colorectal Cancer Surgery,,13.0,34.0,157.0,False,21.0,,
2021Q3Q4,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,95.0,12.0,43.0,213.0,True,31.0,,
2021Q3Q4,Newfoundland and Labrador,Hip Replacement,52.0,173.0,447.0,185.0,True,274.0,,
2021Q3Q4,Newfoundland and Labrador,Knee Replacement,38.0,225.0,603.0,248.0,True,378.0,,
2021Q3Q4,Newfoundland and Labrador,Lung Cancer Surgery,,16.0,37.0,26.0,False,21.0,,
2021Q3Q4,Newfoundland and Labrador,MRI Scan,,,,9653.0,False,,,
2021Q3Q4,Newfoundland and Labrador,Prostate Cancer Surgery,,44.0,96.0,78.0,False,52.0,,
2021Q3Q4,Newfoundland and Labrador,Radiation Therapy,97.0,15.0,24.0,499.0,True,9.0,,
2021Q3Q4,Nova Scotia,Bladder Cancer Surgery,,28.0,89.0,362.0,False,61.0,,
2021Q3Q4,Nova Scotia,Breast Cancer Surgery,,17.0,42.0,421.0,False,25.0,,
2021Q3Q4,Nova Scotia,CABG,,7.0,69.0,163.0,False,62.0,,
2021Q3Q4,Nova Scotia,CT Scan,,37.0,176.0,42957.0,False,139.0,,
2021Q3Q4,Nova Scotia,Cataract Surgery,68.0,76.0,253.0,3902.0,True,177.0,,
2021Q3Q4,Nova Scotia,Colorectal Cancer Surgery,,22.0,49.0,266.0,False,27.0,,
2021Q3Q4,Nova Scotia,Hip Replacement,58.5,152.0,519.0,521.0,True,367.0,,
2021Q3Q4,Nova Scotia,Knee Replacement,51.4,176.0,619.0,636.0,True,443.0,,
2021Q3Q4,Nova Scotia,Lung Cancer Surgery,,20.0,64.0,206.0,False,44.0,,
2021Q3Q4,Nova Scotia,MRI Scan,,97.0,308.0,13435.0,False,211.0,,
2021Q3Q4,Nova Scotia,Prostate Cancer Surgery,,101.0,165.0,130.0,False,64.0,,
2021Q3Q4,Nova Scotia,Radiation Therapy,77.85,18.0,40.0,1607.0,True,22.0,,
2021Q3Q4,Ontario,Bladder Cancer Surgery,,24.0,70.0,5760.0,False,46.0,,
2021Q3Q4,Ontario,Breast Cancer Surgery,,17.0,35.0,6705.0,False,18.0,,
2021Q3Q4,Ontario,CABG,,7.0,65.0,2868.0,False,58.0,,
2021Q3Q4,Ontario,CT Scan,,7.0,57.0,496869.0,False,50.0,,
2021Q3Q4,Ontario,Cataract Surgery,59.6557683244017,85.0,311.0,57287.0,True,226.0,,
2021Q3Q4,Ontario,Colorectal Cancer Surgery,,19.0,40.0,2568.0,False,21.0,,
2021Q3Q4,Ontario,Hip Replacement,73.568337999491,104.0,305.0,7858.0,True,201.0,,
2021Q3Q4,Ontario,Knee Replacement,69.9037690457097,112.0,362.0,12470.0,True,250.0,,
2021Q3Q4,Ontario,Lung Cancer Surgery,,20.0,41.0,1481.0,False,21.0,,
2021Q3Q4,Ontario,MRI Scan,,33.0,131.0,363898.0,False,98.0,,
2021Q3Q4,Ontario,Prostate Cancer Surgery,,40.0,105.0,1098.0,False,65.0,,
2021Q3Q4,Ontario,Radiation Therapy,98.59,9.8,16.8,17905.0,True,7.0,,
2021Q3Q4,Prince Edward Island,Bladder Cancer Surgery,,19.0,44.4,45.0,False,25.4,,
2021Q3Q4,Prince Edward Island,Breast Cancer Surgery,,14.0,23.7,54.0,False,9.7,,
2021Q3Q4,Prince Edward Island,CT Scan,,27.1,118.2,5326.0,False,91.1,,
2021Q3Q4,Prince Edward Island,Cataract Surgery,46.6,119.6,364.5,622.0,True,244.9,,
2021Q3Q4,Prince Edward Island,Colorectal Cancer Surgery,,15.5,38.2,38.0,False,22.700000000000003,,
2021Q3Q4,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,89.2,17.0,51.8,83.0,True,34.8,,
2021Q3Q4,Prince Edward Island,Hip Replacement,62.0,116.48,471.6,129.0,True,355.12,,
2021Q3Q4,Prince Edward Island,Knee Replacement,61.2,143.5,449.0,224.0,True,305.5,,
2021Q3Q4,Prince Edward Island,MRI Scan,,29.1,211.1,2189.0,False,182.0,,
2021Q3Q4,Prince Edward Island,Radiation Therapy,98.8,10.0,20.0,258.0,True,10.0,,
2021Q3Q4,Quebec,Bladder Cancer Surgery,,27.0,56.0,4339.0,False,29.0,,
2021Q3Q4,Quebec,Breast Cancer Surgery,,23.0,47.0,4339.0,False,24.0,,
2021Q3Q4,Quebec,Cataract Surgery,69.3,61.0,260.0,54369.0,True,199.0,,
2021Q3Q4,Quebec,Colorectal Cancer Surgery,,22.0,48.0,2179.0,False,26.0,,
2021Q3Q4,Quebec,Hip Replacement,50.0,182.5,455.0,4306.0,True,272.5,,
2021Q3Q4,Quebec,Knee Replacement,40.5,228.0,543.0,5173.0,True,315.0,,
2021Q3Q4,Quebec,Lung Cancer Surgery,,27.0,59.0,1661.0,False,32.0,,
2021Q3Q4,Quebec,Prostate Cancer Surgery,,36.5,82.0,966.0,False,45.5,,
2021Q3Q4,Quebec,Radiation Therapy,100.0,,,16520.0,True,,,
2021Q3Q4,Saskatchewan,Bladder Cancer Surgery,,14.0,25.0,275.0,False,11.0,,
2021Q3Q4,Saskatchewan,Breast Cancer Surgery,,16.0,34.0,383.0,False,18.0,,
2021Q3Q4,Saskatchewan,CABG,,4.0,65.0,123.0,False,61.0,,
2021Q3Q4,Saskatchewan,CT Scan,,32.0,201.0,24419.0,False,169.0,,
2021Q3Q4,Saskatchewan,Cataract Surgery,57.3443579766537,92.0,266.0,4112.0,True,174.0,,
2021Q3Q4,Saskatchewan,Colorectal Cancer Surgery,,19.0,41.0,204.0,False,22.0,,
2021Q3Q4,Saskatchewan,Hip Replacement,37.9093198992443,277.0,765.0,794.0,True,488.0,,
2021Q3Q4,Saskatchewan,Knee Replacement,25.6517205422315,447.5,789.0,959.0,True,341.5,,
2021Q3Q4,Saskatchewan,Lung Cancer Surgery,,15.0,31.0,53.0,False,16.0,,
2021Q3Q4,Saskatchewan,MRI Scan,,40.0,196.0,12063.0,False,156.0,,
2021Q3Q4,Saskatchewan,Prostate Cancer Surgery,,39.0,182.0,119.0,False,143.0,,
2021Q3Q4,Saskatchewan,Radiation Therapy,98.51,6.0,19.0,1141.0,True,13.0,,
2022FY,Alberta,Bladder Cancer Surgery,,30.0,77.0,2027.0,False,47.0,,
2022FY,Alberta,Breast Cancer Surgery,,21.0,42.0,3715.0,False,21.0,,
2022FY,Alberta,CABG,,7.0,57.0,968.0,False,50.0,,
2022FY,Alberta,CT Scan,,16.0,88.0,143742.0,False,72.0,,
2022FY,Alberta,Cataract Surgery,64.7,76.0,249.0,27973.0,True,173.0,,
2022FY,Alberta,Colorectal Cancer Surgery,,27.0,67.0,1407.0,False,40.0,,
2022FY,Alberta,Hip Replacement,43.0,217.0,501.0,5267.0,True,284.0,,
2022FY,Alberta,Knee Replacement,32.5,285.0,596.0,7269.0,True,311.0,,
2022FY,Alberta,Lung Cancer Surgery,,32.0,74.0,800.0,False,42.0,,
2022FY,Alberta,MRI Scan,,48.0,182.0,123788.0,False,134.0,,
2022FY,Alberta,Prostate Cancer Surgery,,75.0,167.0,1053.0,False,92.0,,
2022FY,Alberta,Radiation Therapy,95.6661494125471,10.0,22.0,9022.0,True,12.0,,
2022FY,British Columbia,Bladder Cancer Surgery,,25.0,61.0,3804.0,False,36.0,,
2022FY,British Columbia,Breast Cancer Surgery,,20.0,45.0,4626.0,False,25.0,,
2022FY,British Columbia,CABG,,9.0,106.0,1742.0,False,97.0,,
2022FY,British Columbia,CT Scan,,23.0,146.0,291709.0,False,123.0,,
2022FY,British Columbia,Cataract Surgery,81.036981874759,43.0,162.0,75199.0,True,119.0,,
2022FY,British Columbia,Colorectal Cancer Surgery,,21.0,50.0,1844.0,False,29.0,,
2022FY,British Columbia,Hip Replacement,61.8401206636501,145.0,333.0,7293.0,True,188.0,,
2022FY,British Columbia,Knee Replacement,56.2837316885119,161.0,403.0,10376.0,True,242.0,,
2022FY,British Columbia,Lung Cancer Surgery,,21.0,62.0,1020.0,False,41.0,,
2022FY,British Columbia,MRI Scan,,54.0,145.0,192202.0,False,91.0,,
2022FY,British Columbia,Prostate Cancer Surgery,,41.0,121.0,1061.0,False,80.0,,
2022FY,British Columbia,Radiation Therapy,83.7099596743514,14.0,35.0,13143.0,True,21.0,,
2022FY,Canada,Bladder Cancer Surgery,,27.2390947116821,69.3130489991037,26776.0,False,42.0739542874216,,
2022FY,Canada,Breast Cancer Surgery,,21.5054923388914,45.4555599369085,35504.0,False,23.9500675980171,,
2022FY,Canada,CABG,,8.36786213320913,81.1819282720074,17445.0,False,72.81406613879827,,
2022FY,Canada,CT Scan,,14.0819734836698,99.2636941604563,1853362.0,False,85.1817206767865,,
2022FY,Canada,Cataract Surgery,66.5831221276237,69.684082463575,265.131590577199,391009.0,True,195.447508113624,,
2022FY,Canada,Colorectal Cancer Surgery,,22.2029803240741,49.3887297453704,13824.0,False,27.185749421296297,,
2022FY,Canada,Hip Replacement,58.6739869905114,158.956698693083,414.555837361501,50271.0,True,255.599138668418,,
2022FY,Canada,Knee Replacement,52.4551235611366,194.122890337814,479.416646542703,74538.0,True,285.293756204889,,
2022FY,Canada,Lung Cancer Surgery,,24.6048268862073,56.8606744107364,8867.0,False,32.2558475245291,,
2022FY,Canada,MRI Scan,,42.4537224276371,160.956103359873,1201865.0,False,118.5023809322359,,
2022FY,Canada,Prostate Cancer Surgery,,52.4542258472789,122.548164815075,7111.0,False,70.0939389677961,,
2022FY,Canada,Radiation Therapy,95.8117926857534,11.1263639221514,22.7000200051442,99231.0,True,11.5736560829928,,
2022FY,Manitoba,Breast Cancer Surgery,,28.0,63.8000000000001,713.0,False,35.8000000000001,,
2022FY,Manitoba,CABG,,12.0,87.0,373.0,False,75.0,,
2022FY,Manitoba,CT Scan,,36.0,119.0,69670.0,False,83.0,,
2022FY,Manitoba,Cataract Surgery,53.0,100.0,489.0,9511.0,True,389.0,,
2022FY,Manitoba,Hip Replacement,47.4625422909618,194.0,546.2,2069.0,True,352.20000000000005,,
2022FY,Manitoba,Knee Replacement,32.7800829875519,287.0,629.0,3133.0,True,342.0,,
2022FY,Manitoba,Lung Cancer Surgery,,21.0,56.4,279.0,False,35.4,,
2022FY,Manitoba,MRI Scan,,116.0,209.0,36840.0,False,93.0,,
2022FY,Manitoba,Radiation Therapy,100.0,16.0,24.0,3684.0,True,8.0,,
2022FY,New Brunswick,Bladder Cancer Surgery,,24.0,54.0,527.0,False,30.0,,
2022FY,New Brunswick,Breast Cancer Surgery,,24.0,49.0,778.0,False,25.0,,
2022FY,New Brunswick,CABG,,9.0,136.0,444.0,False,127.0,,
2022FY,New Brunswick,Cataract Surgery,59.0,72.0,327.0,12763.0,True,255.0,,
2022FY,New Brunswick,Colorectal Cancer Surgery,,23.0,60.0,444.0,False,37.0,,
